Notice;Titre;Auteur;Editeur;ISBN;"Date publication";"Categorie prêt";Cote;CB;"Numéro inventaire";Statut;Perdu;Retiré;"Date création";"Dernier prêt";"Nb prêts";"Nb renouvellements";"Prêts période";PPN
408283;"L'ECG facile";"John R. Hampton,...";"Elsevier Masson";978-2-294-74481-5;2015;P;"WG 21 HAM";1052123547;V539593;Disponible;"Non perdu";"Non retiré";2015-07-16;2020-03-02;11;3;7;185285317
408283;"L'ECG facile";"John R. Hampton,...";"Elsevier Masson";978-2-294-74481-5;2015;P;"WG 21 HAM";1052123554;V539592;Disponible;"Non perdu";"Non retiré";2015-07-16;2020-01-23;10;;3;185285317
408283;"L'ECG facile";"John R. Hampton,...";"Elsevier Masson";978-2-294-74481-5;2015;P;"WG 21 HAM";1052123561;V539591;Disponible;"Non perdu";"Non retiré";2015-07-16;2019-03-13;7;1;3;185285317
408283;"L'ECG facile";"John R. Hampton,...";"Elsevier Masson";978-2-294-74481-5;2015;P;"WG 21 HAM";1052123578;V539590;Disponible;"Non perdu";"Non retiré";2015-07-16;2019-01-14;9;1;2;185285317
408283;"L'ECG facile";"John R. Hampton,...";"Elsevier Masson";978-2-294-74481-5;2015;P;"WG 21 HAM";1052123585;V539589;Disponible;"Non perdu";"Non retiré";2015-07-16;2018-12-11;14;1;2;185285317
408283;"L'ECG facile";"John R. Hampton,...";"Elsevier Masson";978-2-294-74481-5;2015;P;"WG 21 HAM";1052123592;V539588;Disponible;Manquant;"Non retiré";2015-07-16;2017-07-19;2;;;185285317
408283;"L'ECG facile";"John R. Hampton,...";"Elsevier Masson";978-2-294-74481-5;2015;P;"WG 21 HAM";1052123608;V539587;Disponible;"Non perdu";"Non retiré";2015-07-16;2018-12-20;8;;2;185285317
408283;"L'ECG facile";"John R. Hampton,...";"Elsevier Masson";978-2-294-74481-5;2015;P;"WG 21 HAM";1052123615;V539586;Disponible;"Non perdu";"Non retiré";2015-07-16;2020-07-15;14;;4;185285317
408283;"L'ECG facile";"John R. Hampton,...";"Elsevier Masson";978-2-294-74481-5;2015;E;"WG 21 HAM";1052123622;V539585;Disponible;"Non perdu";"Non retiré";2015-07-16;;;;;185285317
338893;"150 problèmes d'ECG";"John R. Hampton,...";Elsevier-Masson;978-2-8101-0149-8;2010;P;"WG 21 HAM";1052399775;V550050;Disponible;"Non perdu";"Non retiré";2019-07-03;2019-08-28;1;;1;146406613
338893;"150 problèmes d'ECG";"John R. Hampton,...";Elsevier-Masson;978-2-8101-0149-8;2010;P;"WG 21 HAM";1052399768;V550051;Disponible;"Non perdu";"Non retiré";2019-07-03;2020-03-13;1;;1;146406613
338893;"150 problèmes d'ECG";"John R. Hampton,...";Elsevier-Masson;978-2-8101-0149-8;2010;P;"WG 21 HAM";1052399751;V550052;Disponible;"Non perdu";"Non retiré";2019-07-03;2020-10-21;3;;3;146406613
338893;"150 problèmes d'ECG";"John R. Hampton,...";Elsevier-Masson;978-2-8101-0149-8;2010;P;"WG 21 HAM";1052399782;V550049;Disponible;"Non perdu";"Non retiré";2019-07-03;2020-01-31;1;;1;146406613
338893;"150 problèmes d'ECG";"John R. Hampton,...";Elsevier-Masson;978-2-8101-0149-8;2010;P;"WG 21 HAM V528958";1051454017;V528958;Disponible;"Non perdu";"Non retiré";2010-09-02;2019-04-17;65;3;7;146406613
270600;"Maîtriser l'ECG";"Andrew R. Houghton,...David Gray,...";Masson;2-294-01466-9;2005;P;"WG 21 HOU";1051189506;V517377;Disponible;"Non perdu";"Non retiré";2005-09-22;2015-06-15;28;;;089894227
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;P;"WG 21 HOU";1051929447;V531517;Disponible;"Non perdu";"Non retiré";2011-10-11;2015-07-06;7;;;155551604
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;P;"WG 21 HOU";1052001678;V531520;Disponible;"Non perdu";"Non retiré";2011-11-18;2014-10-17;4;;;155551604
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;P;"WG 21 HOU";1052001685;V531519;Disponible;"Non perdu";"Non retiré";2011-11-18;2018-01-15;10;;1;155551604
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;P;"WG 21 HOU";1052001692;V531518;Disponible;"Non perdu";"Non retiré";2011-11-18;2018-07-19;13;;1;155551604
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;E;"WG 21 HOU";1052124735;V539283;Disponible;"Non perdu";"Non retiré";2015-07-21;;;;;155551604
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;P;"WG 21 HOU";1052124742;V539284;Disponible;"Non perdu";"Non retiré";2015-07-21;2017-09-05;6;;;155551604
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;P;"WG 21 HOU";1052124759;V539285;Disponible;"Non perdu";"Non retiré";2015-07-21;2016-05-20;5;;;155551604
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;P;"WG 21 HOU";1052124766;V539286;Disponible;"Non perdu";"Non retiré";2015-07-21;;;;;155551604
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;P;"WG 21 HOU";1052124773;V539287;Disponible;"Non perdu";"Non retiré";2015-07-21;2015-10-15;2;;;155551604
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;P;"WG 21 HOU";1052124780;V539288;Disponible;"Non perdu";"Non retiré";2015-07-21;2018-11-29;2;1;2;155551604
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;P;"WG 21 HOU";1052124797;V539289;Disponible;"Non perdu";"Non retiré";2015-07-21;2016-07-04;1;;;155551604
361813;"Maîtriser l'ECG";"Andrew R. Houghton,... David Gray,...";Elsevier-Masson;978-2-294-71160-2;2011;P;"WG 21 HOU";1052124803;V539290;Disponible;"Non perdu";"Non retiré";2015-07-21;2015-10-29;2;;;155551604
329636;"Imagerie en coupes des masses cardiaques";"[sous la direction de] Alexis Jacquier";Springer;978-2-287-99694-8;2009;P;"WG 21 IMA";1051833393;V526685;Disponible;"Non perdu";"Non retiré";2009-10-16;;;;;137658346
378501;"Interprétation d'un ECG";"Simon James et Katharine Nelson";"De Boeck";978-2804-17559-7;2013;P;"WG 21 JAM";1052044934;V534655;Disponible;"Non perdu";"Non retiré";2013-04-25;2016-10-21;11;;;168777916
406610;"L'ECG en poche";"Pr Nicolas Lellouche, Dr Guillaume Abehsira";"Med-Line éd.";978-2-84678-150-3;2015;E;"WG 21 LEL";1052129907;V540997;Disponible;Manquant;"Non retiré";2015-09-10;2017-07-19;;;;184018714
438045;"L'ECG en poche";"Pr Nicolas Lellouche, Dr Guillaume Abehsira";"Éditions Med-Line";978-2-84678-205-0;2017;P;"WG 21 LEL 2017";1052343228;V545496;Disponible;"Non perdu";"Non retiré";2017-06-27;2020-10-29;6;2;8;200245171
438045;"L'ECG en poche";"Pr Nicolas Lellouche, Dr Guillaume Abehsira";"Éditions Med-Line";978-2-84678-205-0;2017;P;"WG 21 LEL 2017";1052343235;V545495;Disponible;"Non perdu";"Non retiré";2017-06-27;2019-05-21;7;2;7;200245171
438045;"L'ECG en poche";"Pr Nicolas Lellouche, Dr Guillaume Abehsira";"Éditions Med-Line";978-2-84678-205-0;2017;P;"WG 21 LEL 2017";1052343242;V545494;Disponible;"Non perdu";"Non retiré";2017-06-27;2019-05-11;10;4;11;200245171
438045;"L'ECG en poche";"Pr Nicolas Lellouche, Dr Guillaume Abehsira";"Éditions Med-Line";978-2-84678-205-0;2017;P;"WG 21 LEL 2017";1052343259;V545493;Disponible;"Non perdu";"Non retiré";2017-06-27;2019-03-09;2;;1;200245171
438045;"L'ECG en poche";"Pr Nicolas Lellouche, Dr Guillaume Abehsira";"Éditions Med-Line";978-2-84678-205-0;2017;E;"WG 21 LEL 2017";1052343266;V545492;Disponible;"Non perdu";"Non retiré";2017-06-27;;;;;200245171
514990;"L'ECG en poche";"Nicolas Lellouche,... Guillaume Abehsira,...";"Éditions Med-Line";978-2-84678-275-3;2019;P;"WG 21 LEL 2019";1052426655;V551890;Disponible;"Non perdu";"Non retiré";2020-06-25;2020-10-28;1;;1;241970156
514990;"L'ECG en poche";"Nicolas Lellouche,... Guillaume Abehsira,...";"Éditions Med-Line";978-2-84678-275-3;2019;P;"WG 21 LEL 2019";1052426662;V551889;Disponible;"Non perdu";"Non retiré";2020-06-25;;;;;241970156
514990;"L'ECG en poche";"Nicolas Lellouche,... Guillaume Abehsira,...";"Éditions Med-Line";978-2-84678-275-3;2019;E;"WG 21 LEL 2019";1052426693;V551895;Disponible;"Non perdu";"Non retiré";2020-06-25;;;;;241970156
514990;"L'ECG en poche";"Nicolas Lellouche,... Guillaume Abehsira,...";"Éditions Med-Line";978-2-84678-275-3;2019;P;"WG 21 LEL 2019";1052426631;V551892;Disponible;"Non perdu";"Non retiré";2020-06-25;;;;;241970156
514990;"L'ECG en poche";"Nicolas Lellouche,... Guillaume Abehsira,...";"Éditions Med-Line";978-2-84678-275-3;2019;P;"WG 21 LEL 2019";1052426686;V551887;Disponible;"Non perdu";"Non retiré";2020-06-25;;;;;241970156
514990;"L'ECG en poche";"Nicolas Lellouche,... Guillaume Abehsira,...";"Éditions Med-Line";978-2-84678-275-3;2019;P;"WG 21 LEL 2019";1052426624;V551894;Disponible;"Non perdu";"Non retiré";2020-06-25;;;;;241970156
514990;"L'ECG en poche";"Nicolas Lellouche,... Guillaume Abehsira,...";"Éditions Med-Line";978-2-84678-275-3;2019;P;"WG 21 LEL 2019";1052426648;V551891;Disponible;"Non perdu";"Non retiré";2020-06-25;;;;;241970156
514990;"L'ECG en poche";"Nicolas Lellouche,... Guillaume Abehsira,...";"Éditions Med-Line";978-2-84678-275-3;2019;P;"WG 21 LEL 2019";1052426679;V551888;Disponible;"Non perdu";"Non retiré";2020-06-25;;;;;241970156
487343;"Tout ce que vous avez toujours voulu savoir sur l'ECG";"Franck Mandel";Medicilline;978-2-915220-97-1;2018;P;"WG 21 MAN";1052390765;V549025;Disponible;"Non perdu";"Non retiré";2018-11-28;2018-12-19;1;;1;232388873
487343;"Tout ce que vous avez toujours voulu savoir sur l'ECG";"Franck Mandel";Medicilline;978-2-915220-97-1;2018;P;"WG 21 MAN";1052390772;V549026;Disponible;"Non perdu";"Non retiré";2018-11-28;2019-01-22;1;;1;232388873
487343;"Tout ce que vous avez toujours voulu savoir sur l'ECG";"Franck Mandel";Medicilline;978-2-915220-97-1;2018;P;"WG 21 MAN";1052390758;V549024;Disponible;"Non perdu";"Non retiré";2018-11-28;;;;;232388873
487343;"Tout ce que vous avez toujours voulu savoir sur l'ECG";"Franck Mandel";Medicilline;978-2-915220-97-1;2018;P;"WG 21 MAN";1052390741;V549023;Disponible;"Non perdu";"Non retiré";2018-11-28;;;;;232388873
487343;"Tout ce que vous avez toujours voulu savoir sur l'ECG";"Franck Mandel";Medicilline;978-2-915220-97-1;2018;E;"WG 21 MAN";1052390734;V549022;Disponible;"Non perdu";"Non retiré";2018-11-28;;;;;232388873
518586;"Comprendre l'ECG";"Eloi Marijon,... Ardalan Sharifzadehgan...";"Elsevier, Masson";978-2-294-76129-4;2020;P;"WG 21 MAR";1052440163;V552334;Disponible;"Non perdu";"Non retiré";2020-09-16;;;;;244335257
518586;"Comprendre l'ECG";"Eloi Marijon,... Ardalan Sharifzadehgan...";"Elsevier, Masson";978-2-294-76129-4;2020;P;"WG 21 MAR";1052440194;V552337;Disponible;"Non perdu";"Non retiré";2020-09-16;;;;;244335257
518586;"Comprendre l'ECG";"Eloi Marijon,... Ardalan Sharifzadehgan...";"Elsevier, Masson";978-2-294-76129-4;2020;E;"WG 21 MAR";1052440156;V552333;Disponible;"Non perdu";"Non retiré";2020-09-16;;;;;244335257
518586;"Comprendre l'ECG";"Eloi Marijon,... Ardalan Sharifzadehgan...";"Elsevier, Masson";978-2-294-76129-4;2020;P;"WG 21 MAR";1052440187;V552336;Disponible;"Non perdu";"Non retiré";2020-09-16;;;;;244335257
518586;"Comprendre l'ECG";"Eloi Marijon,... Ardalan Sharifzadehgan...";"Elsevier, Masson";978-2-294-76129-4;2020;P;"WG 21 MAR";1052440170;V552335;Disponible;"Non perdu";"Non retiré";2020-09-16;;;;;244335257
518586;"Comprendre l'ECG";"Eloi Marijon,... Ardalan Sharifzadehgan...";"Elsevier, Masson";978-2-294-76129-4;2020;P;"WG 21 MAR";1051896886;V552453;Disponible;"Non perdu";"Non retiré";2020-09-17;;;;;244335257
365444;"Echocardiographie de suivi des marqueurs acoustiques";"Nicolas Mirochnik";"Sauramps médical";978-2-84023-763-1;2011;P;"WG 21 MIR";1052013572;V532129;Disponible;"Non perdu";"Non retiré";2012-03-08;;;;;158509242
373988;"Échocardiographie tridimensionnelle";"Nicolas Mirochnik";"Sauramps médical";978-2-84023-827-0;2012;P;"WG 21 MIR";1052041728;V534416;Disponible;"Non perdu";"Non retiré";2013-03-04;;;;;16522133X
386277;"Échocardiographie bidimensionnelle triplan";"Nicolas Mirochnik";"Sauramps médical";978-2-84023-887-4;2013;P;"WG 21 MIR";1052053134;V535788;Disponible;"Non perdu";"Non retiré";2013-09-20;;;;;170561178
498823;"ECG pour tous";"Jérôme Molinaro";"S-Éditions";978-2-35640-197-7;2019;P;"WG 21 MOL";1052398655;V550097;Disponible;"Non perdu";"Non retiré";2019-07-02;;;;;234162376
498823;"ECG pour tous";"Jérôme Molinaro";"S-Éditions";978-2-35640-197-7;2019;P;"WG 21 MOL";1052398648;V550098;Disponible;"Non perdu";"Non retiré";2019-07-02;;;;;234162376
498823;"ECG pour tous";"Jérôme Molinaro";"S-Éditions";978-2-35640-197-7;2019;P;"WG 21 MOL";1052398693;V550093;Disponible;"Non perdu";"Non retiré";2019-07-02;;;;;234162376
498823;"ECG pour tous";"Jérôme Molinaro";"S-Éditions";978-2-35640-197-7;2019;E;"WG 21 MOL";1052398686;V550094;Disponible;"Non perdu";"Non retiré";2019-07-02;;;;;234162376
498823;"ECG pour tous";"Jérôme Molinaro";"S-Éditions";978-2-35640-197-7;2019;P;"WG 21 MOL";1052398679;V550095;Disponible;"Non perdu";"Non retiré";2019-07-02;;;;;234162376
498823;"ECG pour tous";"Jérôme Molinaro";"S-Éditions";978-2-35640-197-7;2019;P;"WG 21 MOL";1052398662;V550096;Disponible;"Non perdu";"Non retiré";2019-07-02;2020-10-29;1;;1;234162376
498823;"ECG pour tous";"Jérôme Molinaro";"S-Éditions";978-2-35640-197-7;2019;P;"WG 21 MOL";1052398624;V550100;Disponible;"Non perdu";"Non retiré";2019-07-02;2019-10-01;1;;1;234162376
498823;"ECG pour tous";"Jérôme Molinaro";"S-Éditions";978-2-35640-197-7;2019;P;"WG 21 MOL";1052398617;V550101;Disponible;"Non perdu";"Non retiré";2019-07-02;;;;;234162376
498823;"ECG pour tous";"Jérôme Molinaro";"S-Éditions";978-2-35640-197-7;2019;P;"WG 21 MOL";1052398600;V550102;Disponible;"Non perdu";"Non retiré";2019-07-02;;;;;234162376
498823;"ECG pour tous";"Jérôme Molinaro";"S-Éditions";978-2-35640-197-7;2019;P;"WG 21 MOL";1052398631;V550099;Disponible;"Non perdu";"Non retiré";2019-07-02;2019-10-25;1;1;2;234162376
352648;"L'ECG sans peine";"Hans-Peter Schuster, Hans-Joachim Trappe";"Médecine-sciences publications-[Lavoisier]";978-2-257-20413-4;2011;E;"WG 21 SCH";1051986655;V531308;Disponible;Manquant;"Non retiré";2011-10-26;2017-07-19;;;;154360104
352648;"L'ECG sans peine";"Hans-Peter Schuster, Hans-Joachim Trappe";"Médecine-sciences publications-[Lavoisier]";978-2-257-20413-4;2011;P;"WG 21 SCH";1051986648;V531307;Disponible;"Non perdu";"Non retiré";2011-10-26;2019-03-20;27;;2;154360104
352648;"L'ECG sans peine";"Hans-Peter Schuster, Hans-Joachim Trappe";"Médecine-sciences publications-[Lavoisier]";978-2-257-20413-4;2011;P;"WG 21 SCH";1051986631;V531306;Disponible;"Non perdu";"Non retiré";2011-10-26;2020-11-16;23;;2;154360104
352648;"L'ECG sans peine";"Hans-Peter Schuster, Hans-Joachim Trappe";"Médecine-sciences publications-[Lavoisier]";978-2-257-20413-4;2011;P;"WG 21 SCH";1051986624;V531305;Disponible;"Non perdu";"Non retiré";2011-10-26;2018-02-23;28;1;2;154360104
352648;"L'ECG sans peine";"Hans-Peter Schuster, Hans-Joachim Trappe";"Médecine-sciences publications-[Lavoisier]";978-2-257-20413-4;2011;P;"WG 21 SCH";1051986617;V531304;Disponible;"Non perdu";"Non retiré";2011-10-26;2019-01-21;23;1;2;154360104
352648;"L'ECG sans peine";"Hans-Peter Schuster, Hans-Joachim Trappe";"Médecine-sciences publications-[Lavoisier]";978-2-257-20413-4;2011;P;"WG 21 SCH";1052129266;V539659;Disponible;"Non perdu";"Non retiré";2015-09-10;2020-10-29;11;;3;154360104
352648;"L'ECG sans peine";"Hans-Peter Schuster, Hans-Joachim Trappe";"Médecine-sciences publications-[Lavoisier]";978-2-257-20413-4;2011;P;"WG 21 SCH";1052129273;V539658;Disponible;"Non perdu";"Non retiré";2015-09-10;2019-10-24;6;1;3;154360104
352648;"L'ECG sans peine";"Hans-Peter Schuster, Hans-Joachim Trappe";"Médecine-sciences publications-[Lavoisier]";978-2-257-20413-4;2011;P;"WG 21 SCH";1052129280;V539657;Disponible;"Non perdu";"Non retiré";2015-09-10;2017-10-06;9;;;154360104
326311;"Guide pratique de l'ECG";"Jean Sende";Estem;978-2-84371-460-3;2009;P;"WG 21 SEN";1051866711;V528108;Disponible;"Non perdu";"Non retiré";2010-03-18;2017-11-03;32;;;135473691
326311;"Guide pratique de l'ECG";"Jean Sende";Estem;978-2-84371-460-3;2009;P;"WG 21 SEN";1051866735;V528109;Disponible;"Non perdu";"Non retiré";2010-03-18;2018-02-23;34;1;2;135473691
470011;"Guide pratique de l'ECG";"Jean Sende,...";"Éditions Vuibert";978-2-311-66000-5;2017;P;"WG 21 SEN";1052363752;V547193;Disponible;"Non perdu";"Non retiré";2018-04-11;2019-11-15;1;;1;221218548
470011;"Guide pratique de l'ECG";"Jean Sende,...";"Éditions Vuibert";978-2-311-66000-5;2017;E;"WG 21 SEN";1052363738;V547195;Disponible;"Non perdu";"Non retiré";2018-04-11;;;;;221218548
470011;"Guide pratique de l'ECG";"Jean Sende,...";"Éditions Vuibert";978-2-311-66000-5;2017;P;"WG 21 SEN";1052363790;V547189;Disponible;"Non perdu";"Non retiré";2018-04-11;;;;;221218548
470011;"Guide pratique de l'ECG";"Jean Sende,...";"Éditions Vuibert";978-2-311-66000-5;2017;P;"WG 21 SEN";1052363776;V547191;Disponible;"Non perdu";"Non retiré";2018-04-11;2019-11-08;2;;2;221218548
470011;"Guide pratique de l'ECG";"Jean Sende,...";"Éditions Vuibert";978-2-311-66000-5;2017;P;"WG 21 SEN";1052363769;V547192;Disponible;"Non perdu";"Non retiré";2018-04-11;2018-11-02;1;;1;221218548
470011;"Guide pratique de l'ECG";"Jean Sende,...";"Éditions Vuibert";978-2-311-66000-5;2017;P;"WG 21 SEN";1052363783;V547190;Disponible;"Non perdu";"Non retiré";2018-04-11;2020-10-28;2;1;3;221218548
470011;"Guide pratique de l'ECG";"Jean Sende,...";"Éditions Vuibert";978-2-311-66000-5;2017;P;"WG 21 SEN";1052363806;V547188;Disponible;"Non perdu";"Non retiré";2018-04-11;2020-11-23;3;1;4;221218548
470011;"Guide pratique de l'ECG";"Jean Sende,...";"Éditions Vuibert";978-2-311-66000-5;2017;P;"WG 21 SEN";1052363745;V547194;Disponible;"Non perdu";"Non retiré";2018-04-11;2020-02-05;1;1;2;221218548
326311;"Guide pratique de l'ECG";"Jean Sende";Estem;978-2-84371-460-3;2009;P;"WG 21 SEN V528107";1051866728;V528107;Disponible;"Non perdu";"Non retiré";2010-03-18;2019-05-11;29;;1;135473691
331576;"L'ECG de A à Z";"Pierre Taboulet";Maloine;978-2-224-03101-5;2010;P;"WG 21 TAB";1051861174;V527435;Disponible;"Non perdu";"Non retiré";2010-01-18;2020-05-29;26;2;8;139816526
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052366777;V547664;Disponible;"Non perdu";"Non retiré";2018-07-04;2020-09-30;4;3;7;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052366739;V547668;Disponible;"Non perdu";"Non retiré";2018-07-04;2019-02-13;3;;3;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052366791;V547662;Disponible;"Non perdu";"Non retiré";2018-07-04;2019-04-02;2;2;4;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;E;"WG 21 TAB";1052366807;V547661;Disponible;"Non perdu";"Non retiré";2018-07-04;;;;;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052366760;V547665;Disponible;"Non perdu";"Non retiré";2018-07-04;2018-08-30;1;;1;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052366746;V547667;Disponible;"Non perdu";"Non retiré";2018-07-04;2019-05-21;3;2;5;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052366784;V547663;Disponible;"Non perdu";"Non retiré";2018-07-04;2020-11-16;3;2;5;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052366753;V547666;Disponible;"Non perdu";"Non retiré";2018-07-04;2020-11-10;4;1;5;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052398778;V550090;Disponible;"Non perdu";"Non retiré";2019-07-02;2020-10-29;1;;1;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052398785;V550089;Disponible;"Non perdu";"Non retiré";2019-07-02;2020-10-29;1;;1;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052398761;V550091;Disponible;"Non perdu";"Non retiré";2019-07-02;;;;;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052398754;V550092;Disponible;"Non perdu";"Non retiré";2019-07-02;2019-07-12;1;1;2;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052398808;V550087;Disponible;"Non perdu";"Non retiré";2019-07-02;;;;;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052398815;V550086;Disponible;"Non perdu";"Non retiré";2019-07-02;2020-10-29;1;;1;225654334
475629;"100 ECG indispensables";"Pierre Taboulet";S-Editions;978-2-35640-183-0;2018;P;"WG 21 TAB";1052398792;V550088;Disponible;"Non perdu";"Non retiré";2019-07-02;2020-10-28;3;;3;225654334
